臉書連結,候選人,類型,選區,選舉黃頁連結
https://zh-tw.facebook.com/radicalwing/photos/a.387176414764881.1073741845.348571125292077/404715136344342/?type=1,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://www.facebook.com/media/set/?set=a.387176414764881.1073741845.348571125292077&type=1,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://zh-tw.facebook.com/radicalwing/photos/a.387176414764881.1073741845.348571125292077/403824926433363/,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://zh-tw.facebook.com/radicalwing/photos/a.387176414764881.1073741845.348571125292077/400448710104318/?type=1,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://zh-tw.facebook.com/joey3815290,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://zh-tw.facebook.com/radicalwing/photos/a.387176414764881.1073741845.348571125292077/387176524764870/,劉哲宇,直轄市議員,"高雄市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53d6057e-1010-4192-89a1-7348cb455a61
https://zh-tw.facebook.com/clarkliuntc,劉哲彰,直轄市議員,"新北市 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa7-0310-4d3a-b362-0f15acb5b862
https://mbasic.facebook.com/clarkliuntc,劉哲彰,直轄市議員,"新北市 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa7-0310-4d3a-b362-0f15acb5b862
https://zh-tw.facebook.com/liushihchou,劉士州,直轄市議員,"臺中市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fab-5ccc-4148-afa3-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E5%A3%AB%E5%B7%9E%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/173523992700646,劉士州,直轄市議員,"臺中市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fab-5ccc-4148-afa3-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E5%A8%81%E5%BE%B7/311881158910810,劉威德,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-bed4-4bc6-bd71-1926acb5b862
https://www.facebook.com/pages/%E5%8A%89%E5%A8%81%E5%BE%B7/311881158910810?fref=nf,劉威德,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-bed4-4bc6-bd71-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E6%B0%91%E4%BB%A3%E8%A1%A8-%E5%8A%89%E5%AE%89%E7%A5%BA%E6%9C%8D%E5%8B%99%E8%99%95/145544902192904,劉安祺,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-8778-42d8-bb98-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E5%AE%89%E7%A5%BA%E7%B2%89%E7%B5%B2%E5%9C%98/265994436929647,劉安祺,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-8778-42d8-bb98-1926acb5b862
https://www.facebook.com/pages/%E5%8A%89%E5%AE%89%E7%A5%BA%E7%B2%89%E7%B5%B2%E5%9C%98/265994436929647?sk=info,劉安祺,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-8778-42d8-bb98-1926acb5b862
https://mbasic.facebook.com/profile.php?id=265994436929647,劉安祺,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/540b5688-8778-42d8-bb98-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E5%BE%B7%E6%9E%97%E6%9C%8D%E5%8B%99%E8%99%95/1406986232903898,劉德林,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-3f30-462e-b66f-0f15acb5b862
https://www.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E5%BE%B7%E6%9E%97%E6%9C%8D%E5%8B%99%E8%99%95/1411814782392588,劉德林,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-3f30-462e-b66f-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E5%BE%B7%E6%9E%97%E6%9C%8D%E5%8B%99%E8%99%95/592090840905823,劉德林,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-3f30-462e-b66f-0f15acb5b862
https://zh-tw.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E5%BE%B7%E6%9E%97%E6%9C%8D%E5%8B%99%E8%99%95/621992747868724,劉德林,直轄市議員,"高雄市 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa2-3f30-462e-b66f-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E6%9B%BE%E7%8E%89%E6%98%A5%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/331765976895927,劉曾玉春,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f74-1254-4e53-94fd-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%A1%83%E5%9C%92%E7%B8%A3%E8%AD%B0%E5%93%A1-%E5%8A%89%E6%9B%BE%E7%8E%89%E6%98%A5/1527156787503364,劉曾玉春,直轄市議員,"桃園市 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f74-1254-4e53-94fd-0f15acb5b862
https://zh-tw.facebook.com/liuchengching,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://www.facebook.com/liuchengching/photos/a.535111779937222.1073741825.535092656605801/535111793270554/?type=1&source=11,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://zh-tw.facebook.com/liuchengching/photos/pcb.549800651801668/549800101801723/?type=1,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://www.facebook.com/liuchengching/photos,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://zh-tw.facebook.com/liuchengching/photos/pb.535092656605801.-2207520000.1409852803./560633290718404/?type=1,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://www.facebook.com/liuchengching/photos_stream?tab=photos_albums,劉正昌,直轄市議員,"臺南市 > 第16選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-c4b8-4baa-92fc-1926acb5b862
https://zh-tw.facebook.com/liushulan,劉淑蘭,直轄市議員,"臺中市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/540b568d-0868-49ee-9283-1926acb5b862
https://www.facebook.com/liushulan/timeline,劉淑蘭,直轄市議員,"臺中市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/540b568d-0868-49ee-9283-1926acb5b862
https://www.facebook.com/liushulan/photos/a.522100371251087.1073741828.506546306139827/522100614584396/?type=1,劉淑蘭,直轄市議員,"臺中市 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/540b568d-0868-49ee-9283-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E8%AD%B0%E5%93%A1-%E9%BE%8D%E6%BD%AD%E5%8D%80%E5%80%99%E9%81%B8%E4%BA%BA-%E5%8A%89%E7%86%92%E9%9A%86/553110088149078,劉熒隆,直轄市議員,"桃園市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b568b-aac8-4dae-946e-1926acb5b862
http://zh-tw.facebook.com/people/liu-ying-long/100002075175253,劉熒隆,直轄市議員,"桃園市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b568b-aac8-4dae-946e-1926acb5b862
https://www.facebook.com/people/%E5%8A%89%E7%86%92%E9%9A%86/100002075175253?viewer_id=0,劉熒隆,直轄市議員,"桃園市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b568b-aac8-4dae-946e-1926acb5b862
https://zh-tw.facebook.com/public/%E5%8A%89%E7%9B%8A%E6%98%8C,劉益昌,直轄市議員,"臺南市 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/54069613-2870-4930-95f0-07ecacb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E7%B1%B3%E5%B1%B1%E7%B2%89%E7%B5%B2%E5%9C%98/1434631893437894,劉米山,直轄市議員,"臺南市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5692-98d8-44a4-93d4-1926acb5b862
https://zh-tw.facebook.com/people/%E5%8A%89%E7%B1%B3%E5%B1%B1/100002276668516,劉米山,直轄市議員,"臺南市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5692-98d8-44a4-93d4-1926acb5b862
https://zh-tw.facebook.com/public/%E5%8A%89%E7%B1%B3%E5%B1%B1,劉米山,直轄市議員,"臺南市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5692-98d8-44a4-93d4-1926acb5b862
http://zh-tw.facebook.com/1434631893437894/photos/a.1437568073144276.1073741827.1434631893437894/1503686653199084/?type=1&permPage=1,劉米山,直轄市議員,"臺南市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5692-98d8-44a4-93d4-1926acb5b862
https://zh-tw.facebook.com/mmftpc1,劉美芳,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa6-cc24-4254-a0f1-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E7%BE%8E%E8%8A%B3%E6%9C%8D%E5%8B%99%E8%99%95/721091001248327,劉美芳,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa6-cc24-4254-a0f1-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E7%BE%8E%E8%8A%B3%E6%9C%8D%E5%8B%99%E8%99%95/247234918717993,劉美芳,直轄市議員,"新北市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa6-cc24-4254-a0f1-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%B8%82%E8%AD%B0%E5%93%A1%E5%8A%89%E8%80%80%E4%BB%81-%E8%89%8B%E8%88%BA%E6%9C%8D%E5%8B%99%E8%99%95/144246248999799,劉耀仁,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9c-2be4-41d0-a639-0f15acb5b862
https://zh-tw.facebook.com/LiuYaoRen,劉耀仁,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9c-2be4-41d0-a639-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E9%82%A6%E9%89%89%E5%B9%B3%E9%8E%AE%E7%AB%B6%E9%81%B8%E7%B8%BD%E9%83%A8/224858464260651,劉邦鉉,直轄市議員,"桃園市 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f75-d40c-4cae-bdae-0f15acb5b862
https://zh-tw.facebook.com/public/%E5%8A%89%E9%82%A6%E9%89%89,劉邦鉉,直轄市議員,"桃園市 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f75-d40c-4cae-bdae-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E9%8C%A6%E5%92%8C%E5%BE%8C%E6%8F%B4%E6%9C%83/109089572464762,劉錦和,直轄市議員,"臺中市 > 第13選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-8b68-4b49-a403-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E9%8C%A6%E5%92%8C%E5%BE%8C%E6%8F%B4%E6%9C%83/109089572464762?sk=notes,劉錦和,直轄市議員,"臺中市 > 第13選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-8b68-4b49-a403-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8A%89%E9%8C%A6%E5%92%8C%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/103049716543681,劉錦和,直轄市議員,"臺中市 > 第13選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-8b68-4b49-a403-0f15acb5b862
https://zh-tw.facebook.com/liujinho,劉錦和,直轄市議員,"臺中市 > 第13選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fad-8b68-4b49-a403-0f15acb5b862
https://zh-tw.facebook.com/shinjengV,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
https://zh-tw.facebook.com/shinjengV/photos/pb.273371139518439.-2207520000.1412076608./302893986566154/?type=1,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
https://zh-tw.facebook.com/shinjengV/photos/pb.273371139518439.-2207520000.1410115061./294155720773314/?type=1,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
https://www.facebook.com/shinjengV/timeline?ref=page_internal,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
https://www.facebook.com/shinjengV/info?ref=page_internal,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
http://m2.facebook.com/shinjengV?v=timeline&timecutoff=1407508582&page=3&sectionLoadingID=m_timeline_loading_div_1420099199_1388563200_8_3&timeend=1420099199&timestart=1388563200&tm=AQDYxxTMfsEQPgM7,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
http://m2.facebook.com/shinjengV/mediaset?album=pb.273371139518439.-2207520000.1411516981.,劉馨正,直轄市議員,"高雄市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5696-1ac8-4f25-861e-1926acb5b862
https://zh-tw.facebook.com/tcclili,厲耿桂芳,直轄市議員,"臺北市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9d-6dc0-467d-986c-0f15acb5b862
https://www.facebook.com/tcclili?fref=nf,厲耿桂芳,直轄市議員,"臺北市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9d-6dc0-467d-986c-0f15acb5b862
https://www.facebook.com/CICD24/info,史碩仁,直轄市議員,"桃園市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b5685-2c10-407b-8a8d-1926acb5b862
https://zh-tw.facebook.com/daochingcw,吳世正,直轄市議員,"臺北市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9a-6f08-4470-8c3e-0f15acb5b862
https://zh-tw.facebook.com/pages/%E9%AB%98%E9%9B%84%E5%B8%82%E8%AD%B0%E5%93%A1%E5%90%B3%E5%88%A9%E6%88%90%E7%89%B9%E5%88%A5%E5%8A%A9%E7%90%86/175077089253824,吳利成,直轄市議員,"高雄市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa0-473c-42d7-9954-0f15acb5b862
https://zh-tw.facebook.com/public/%E5%90%B3%E5%88%A9%E6%88%90,吳利成,直轄市議員,"高雄市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa0-473c-42d7-9954-0f15acb5b862
https://zh-tw.facebook.com/taipinwupinyi,吳品儀,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/540b5690-72f4-407b-89ed-1926acb5b862
https://zh-tw.facebook.com/taipinwupinyi?sk=reviews,吳品儀,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/540b5690-72f4-407b-89ed-1926acb5b862
https://zh-tw.facebook.com/taipinwupinyi?fref=photo&sk=photos,吳品儀,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/540b5690-72f4-407b-89ed-1926acb5b862
https://zh-tw.facebook.com/taipinwupinyi?sk=timeline,吳品儀,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/540b5690-72f4-407b-89ed-1926acb5b862
https://zh-tw.facebook.com/taipinwupinyi?sk=page_map,吳品儀,直轄市議員,"臺中市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/540b5690-72f4-407b-89ed-1926acb5b862
https://zh-tw.facebook.com/TaoYuanXianYiYuanWuZongXian,吳宗憲,直轄市議員,"桃園市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f76-3290-459a-b70a-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%90%B3%E5%AE%97%E6%86%B2%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/459043797528089,吳宗憲,直轄市議員,"桃園市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f76-3290-459a-b70a-0f15acb5b862
https://mbasic.facebook.com/TaoYuanXianYiYuanWuZongXian?v=feed&filter=13&refsrc=http%3A%2F%2Fmbasic.facebook.com%2Fa%2Flanguage.php,吳宗憲,直轄市議員,"桃園市 > 第12選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f76-3290-459a-b70a-0f15acb5b862
https://zh-tw.facebook.com/wft0525,吳富亭,直轄市議員,"臺中市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/54069612-60e0-4a93-99bd-07ecacb5b862
https://www.facebook.com/hashtag/%E5%8F%B0%E8%81%AF%E5%8F%B0%E4%B8%AD%E5%B8%82%E7%AC%AC4%E9%81%B8%E5%8D%80%E8%B1%90%E5%8E%9F%E5%90%8E%E9%87%8C%E5%8D%80%E8%AD%B0%E5%93%A1%E5%80%99%E9%81%B8%E4%BA%BA%E5%90%B3%E5%AF%8C%E4%BA%AD,吳富亭,直轄市議員,"臺中市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/54069612-60e0-4a93-99bd-07ecacb5b862
https://zh-tw.facebook.com/pages/%E4%B8%AD%E5%9C%8B%E5%9C%8B%E6%B0%91%E9%BB%A8%E4%B8%AD%E5%B8%B8%E5%A7%94%E5%8F%B0%E5%8C%97%E5%B8%82%E8%AD%B0%E5%93%A1%E5%90%B3%E5%BF%97%E5%89%9B%E8%BE%A6%E5%85%AC%E5%AE%A4/213863705452310,吳志剛,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9c-e134-4a57-b895-0f15acb5b862
https://zh-tw.facebook.com/people/%E5%90%B3%E5%BF%97%E5%89%9B/100001225208791,吳志剛,直轄市議員,"臺北市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f9c-e134-4a57-b895-0f15acb5b862
https://zh-tw.facebook.com/TaipeiNeedYou,吳思瑤,直轄市議員,"臺北市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f99-0b4c-4968-a759-0f15acb5b862
https://zh-tw.facebook.com/rosalia0528,吳思瑤,直轄市議員,"臺北市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f99-0b4c-4968-a759-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%90%B3%E6%80%9D%E7%91%A4%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/123370057739661,吳思瑤,直轄市議員,"臺北市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f99-0b4c-4968-a759-0f15acb5b862
https://zh-tw.facebook.com/people/%E5%90%B3%E6%95%8F%E6%BF%9F/100001470640477,吳敏濟,直轄市議員,"臺中市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa8-aadc-4262-84d6-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%8F%B0%E4%B8%AD%E5%B8%82%E8%AD%B0%E5%93%A1%E5%90%B3%E6%95%8F%E6%BF%9F%E6%9C%8D%E5%8B%99%E8%99%95/116052388545362,吳敏濟,直轄市議員,"臺中市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa8-aadc-4262-84d6-0f15acb5b862
https://www.facebook.com/video.php?v=596495057036848&set=vb.197642593625586&type=3&video_source=pages_video_set,吳敏濟,直轄市議員,"臺中市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68fa8-aadc-4262-84d6-0f15acb5b862
https://zh-tw.facebook.com/w0936317241fans,吳春夏,直轄市議員,"臺中市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b568e-5884-4966-b301-1926acb5b862
https://zh-tw.facebook.com/WSPSU,吳春夏,直轄市議員,"臺中市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b568e-5884-4966-b301-1926acb5b862
https://zh-tw.facebook.com/w0936317241,吳春夏,直轄市議員,"臺中市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b568e-5884-4966-b301-1926acb5b862
https://zh-tw.facebook.com/w0936317241fans?hc_location=timeline,吳春夏,直轄市議員,"臺中市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b568e-5884-4966-b301-1926acb5b862
https://www.facebook.com/w0936317241fans/photos/a.786139411407684.1073741826.136855089669456/788763041145321/?type=1,吳春夏,直轄市議員,"臺中市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b568e-5884-4966-b301-1926acb5b862
